X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,course,speed,magvar,geoidheight,name,cmt,desc,src,url,urlname,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
7.03859139,50.7547957,0,0,468,108.171,2020/12/13 15:36:15+00,,1.38,,,,,,,,,,,,,,,,,
7.03860817,50.75480636,0,0,469,108.365,2020/12/13 15:36:16+00,,1.52,,,,,,,,,,,,,,,,,
7.03862038,50.75481656,0,0,470,108.473,2020/12/13 15:36:17+00,,1.39,,,,,,,,,,,,,,,,,
7.03863331,50.75482746,0,0,471,108.09,2020/12/13 15:36:18+00,,1.45,,,,,,,,,,,,,,,,,
7.03864535,50.75483844,0,0,472,107.951,2020/12/13 15:36:19+00,,1.47,,,,,,,,,,,,,,,,,
7.03865477,50.75485279,0,0,473,107.534,2020/12/13 15:36:20+00,,1.34,,,,,,,,,,,,,,,,,
7.03866535,50.75486777,0,0,474,107.421,2020/12/13 15:36:21+00,,1.41,,,,,,,,,,,,,,,,,
7.03867429,50.75488262,0,0,475,108.754,2020/12/13 15:36:22+00,,1.44,,,,,,,,,,,,,,,,,
7.0386816,50.75489574,0,0,476,108.901,2020/12/13 15:36:23+00,,1.45,,,,,,,,,,,,,,,,,
7.03868746,50.75490823,0,0,477,108.451,2020/12/13 15:36:24+00,,1.47,,,,,,,,,,,,,,,,,
7.03869692,50.75491917,0,0,478,108.424,2020/12/13 15:36:25+00,,1.39,,,,,,,,,,,,,,,,,
7.03870705,50.75492926,0,0,479,108.869,2020/12/13 15:36:26+00,,1.39,,,,,,,,,,,,,,,,,
7.03871783,50.7549407,0,0,480,109.189,2020/12/13 15:36:27+00,,1.42,,,,,,,,,,,,,,,,,
7.03872934,50.7549516,0,0,481,108.797,2020/12/13 15:36:28+00,,1.39,,,,,,,,,,,,,,,,,
7.03874054,50.75496352,0,0,482,108.752,2020/12/13 15:36:29+00,,1.41,,,,,,,,,,,,,,,,,
7.03874971,50.75497599,0,0,483,108.874,2020/12/13 15:36:30+00,,1.41,,,,,,,,,,,,,,,,,
7.03876284,50.75498818,0,0,484,109.207,2020/12/13 15:36:31+00,,1.53,,,,,,,,,,,,,,,,,
7.03877503,50.75499945,0,0,485,109.411,2020/12/13 15:36:32+00,,1.38,,,,,,,,,,,,,,,,,
7.03879036,50.75500812,0,0,486,108.89,2020/12/13 15:36:33+00,,1.29,,,,,,,,,,,,,,,,,
7.03880871,50.75501825,0,0,487,109.762,2020/12/13 15:36:34+00,,1.45,,,,,,,,,,,,,,,,,
7.03882414,50.75503131,0,0,488,109.958,2020/12/13 15:36:35+00,,1.42,,,,,,,,,,,,,,,,,
7.03883711,50.7550424,0,0,489,110.032,2020/12/13 15:36:36+00,,1.32,,,,,,,,,,,,,,,,,
7.03884679,50.75505458,0,0,490,109.423,2020/12/13 15:36:37+00,,1.35,,,,,,,,,,,,,,,,,
7.038855,50.75506811,0,0,491,109.839,2020/12/13 15:36:38+00,,1.39,,,,,,,,,,,,,,,,,
7.03886563,50.75508111,0,0,492,109.743,2020/12/13 15:36:39+00,,1.52,,,,,,,,,,,,,,,,,
7.03887052,50.75509868,0,0,493,109.238,2020/12/13 15:36:40+00,,1.42,,,,,,,,,,,,,,,,,
7.03887488,50.75511609,0,0,494,108.667,2020/12/13 15:36:41+00,,1.37,,,,,,,,,,,,,,,,,
7.03888276,50.75512977,0,0,495,107.896,2020/12/13 15:36:42+00,,1.45,,,,,,,,,,,,,,,,,
7.03888748,50.75514329,0,0,496,108.07,2020/12/13 15:36:43+00,,1.49,,,,,,,,,,,,,,,,,
7.03889223,50.75515633,0,0,497,107.992,2020/12/13 15:36:44+00,,1.47,,,,,,,,,,,,,,,,,
7.03890165,50.75516842,0,0,498,107.821,2020/12/13 15:36:45+00,,1.46,,,,,,,,,,,,,,,,,
7.03891576,50.75517634,0,0,499,106.983,2020/12/13 15:36:46+00,,1.35,,,,,,,,,,,,,,,,,
7.03892519,50.75518704,0,0,500,107.001,2020/12/13 15:36:47+00,,1.55,,,,,,,,,,,,,,,,,
7.03892996,50.75519922,0,0,501,107.069,2020/12/13 15:36:48+00,,1.41,,,,,,,,,,,,,,,,,
7.03893946,50.75521063,0,0,502,107.047,2020/12/13 15:36:49+00,,1.44,,,,,,,,,,,,,,,,,
7.03894664,50.75522204,0,0,503,107.025,2020/12/13 15:36:50+00,,1.45,,,,,,,,,,,,,,,,,
7.03895504,50.75523414,0,0,504,106.896,2020/12/13 15:36:51+00,,1.44,,,,,,,,,,,,,,,,,
7.0389642,50.75524709,0,0,505,106.839,2020/12/13 15:36:52+00,,1.41,,,,,,,,,,,,,,,,,
7.03896926,50.75526002,0,0,506,107.395,2020/12/13 15:36:53+00,,1.47,,,,,,,,,,,,,,,,,
7.03897824,50.75527254,0,0,507,107.357,2020/12/13 15:36:54+00,,1.5,,,,,,,,,,,,,,,,,
7.03898606,50.75528466,0,0,508,107.138,2020/12/13 15:36:55+00,,1.45,,,,,,,,,,,,,,,,,
7.03899258,50.75529618,0,0,509,106.689,2020/12/13 15:36:56+00,,1.33,,,,,,,,,,,,,,,,,
7.03899477,50.7553094,0,0,510,106.516,2020/12/13 15:36:57+00,,1.51,,,,,,,,,,,,,,,,,
7.03899869,50.75532356,0,0,511,106.258,2020/12/13 15:36:58+00,,1.52,,,,,,,,,,,,,,,,,
7.03900385,50.75533633,0,0,512,106.188,2020/12/13 15:36:59+00,,1.47,,,,,,,,,,,,,,,,,
7.03900962,50.75535008,0,0,513,105.998,2020/12/13 15:37:00+00,,1.51,,,,,,,,,,,,,,,,,
7.03902028,50.75536165,0,0,514,105.837,2020/12/13 15:37:01+00,,1.57,,,,,,,,,,,,,,,,,
7.03903102,50.75537131,0,0,515,105.691,2020/12/13 15:37:02+00,,1.49,,,,,,,,,,,,,,,,,
7.03904075,50.75538373,0,0,516,105.831,2020/12/13 15:37:03+00,,1.63,,,,,,,,,,,,,,,,,
7.03904881,50.75539636,0,0,517,105.664,2020/12/13 15:37:04+00,,1.52,,,,,,,,,,,,,,,,,
7.03905779,50.75540909,0,0,518,105.227,2020/12/13 15:37:05+00,,1.53,,,,,,,,,,,,,,,,,
7.0390651,50.75542282,0,0,519,105.37,2020/12/13 15:37:06+00,,1.57,,,,,,,,,,,,,,,,,
7.03907488,50.75543525,0,0,520,105.656,2020/12/13 15:37:07+00,,1.52,,,,,,,,,,,,,,,,,
7.03908544,50.75544542,0,0,521,105.575,2020/12/13 15:37:08+00,,1.5,,,,,,,,,,,,,,,,,
7.03909527,50.75545575,0,0,522,105.865,2020/12/13 15:37:09+00,,1.4,,,,,,,,,,,,,,,,,
7.03911195,50.75546652,0,0,523,106.212,2020/12/13 15:37:10+00,,1.58,,,,,,,,,,,,,,,,,
7.03912888,50.75547688,0,0,524,105.749,2020/12/13 15:37:11+00,,1.49,,,,,,,,,,,,,,,,,
7.03914353,50.75548811,0,0,525,105.894,2020/12/13 15:37:12+00,,1.48,,,,,,,,,,,,,,,,,
7.03915712,50.75550021,0,0,526,106.04,2020/12/13 15:37:13+00,,1.45,,,,,,,,,,,,,,,,,
7.0391682,50.75551313,0,0,527,106.481,2020/12/13 15:37:14+00,,1.48,,,,,,,,,,,,,,,,,
7.03918109,50.7555255,0,0,528,106.672,2020/12/13 15:37:15+00,,1.53,,,,,,,,,,,,,,,,,
7.03919158,50.7555378,0,0,529,106.812,2020/12/13 15:37:16+00,,1.51,,,,,,,,,,,,,,,,,
7.0392019,50.75554968,0,0,530,106.658,2020/12/13 15:37:17+00,,1.46,,,,,,,,,,,,,,,,,
7.03920788,50.75556357,0,0,531,106.958,2020/12/13 15:37:18+00,,1.53,,,,,,,,,,,,,,,,,
7.03921532,50.75557834,0,0,532,108.093,2020/12/13 15:37:19+00,,1.47,,,,,,,,,,,,,,,,,
7.03922507,50.75559111,0,0,533,108.148,2020/12/13 15:37:20+00,,1.45,,,,,,,,,,,,,,,,,
7.03923582,50.75560373,0,0,534,108.227,2020/12/13 15:37:21+00,,1.43,,,,,,,,,,,,,,,,,
7.03924796,50.75561571,0,0,535,108.08,2020/12/13 15:37:22+00,,1.47,,,,,,,,,,,,,,,,,
7.03925677,50.75562832,0,0,536,108.34,2020/12/13 15:37:23+00,,1.46,,,,,,,,,,,,,,,,,
7.03926343,50.75564108,0,0,537,108.473,2020/12/13 15:37:24+00,,1.44,,,,,,,,,,,,,,,,,
7.03926523,50.75565497,0,0,538,108.073,2020/12/13 15:37:25+00,,1.51,,,,,,,,,,,,,,,,,
7.03926757,50.75567039,0,0,539,107.928,2020/12/13 15:37:26+00,,1.49,,,,,,,,,,,,,,,,,
7.03927255,50.7556857,0,0,540,107.661,2020/12/13 15:37:27+00,,1.64,,,,,,,,,,,,,,,,,
7.0392791,50.75569879,0,0,541,107.611,2020/12/13 15:37:28+00,,1.44,,,,,,,,,,,,,,,,,
7.03928598,50.75571155,0,0,542,107.541,2020/12/13 15:37:29+00,,1.42,,,,,,,,,,,,,,,,,
7.03929426,50.75572472,0,0,543,107.563,2020/12/13 15:37:30+00,,1.44,,,,,,,,,,,,,,,,,
7.03930741,50.75573687,0,0,544,107.917,2020/12/13 15:37:31+00,,1.48,,,,,,,,,,,,,,,,,
7.03932243,50.75574789,0,0,545,108.264,2020/12/13 15:37:32+00,,1.46,,,,,,,,,,,,,,,,,
7.03933508,50.75576007,0,0,546,108.007,2020/12/13 15:37:33+00,,1.49,,,,,,,,,,,,,,,,,
7.03934784,50.75577214,0,0,547,108.142,2020/12/13 15:37:34+00,,1.47,,,,,,,,,,,,,,,,,
7.03936185,50.75578255,0,0,548,108.536,2020/12/13 15:37:35+00,,1.47,,,,,,,,,,,,,,,,,
7.0393719,50.75579356,0,0,549,108.75,2020/12/13 15:37:36+00,,1.32,,,,,,,,,,,,,,,,,
7.03938438,50.7558043,0,0,550,108.542,2020/12/13 15:37:37+00,,1.51,,,,,,,,,,,,,,,,,
7.03939654,50.75581451,0,0,551,108.347,2020/12/13 15:37:38+00,,1.48,,,,,,,,,,,,,,,,,
7.03941113,50.75582319,0,0,552,108.044,2020/12/13 15:37:39+00,,1.47,,,,,,,,,,,,,,,,,
7.03942507,50.75583278,0,0,553,108.005,2020/12/13 15:37:40+00,,1.53,,,,,,,,,,,,,,,,,
7.03943927,50.75584125,0,0,554,107.914,2020/12/13 15:37:41+00,,1.52,,,,,,,,,,,,,,,,,
7.03945335,50.75585118,0,0,555,107.648,2020/12/13 15:37:42+00,,1.46,,,,,,,,,,,,,,,,,
7.03946205,50.75586386,0,0,556,106.462,2020/12/13 15:37:43+00,,1.5,,,,,,,,,,,,,,,,,
7.03946911,50.75587675,0,0,557,107.177,2020/12/13 15:37:44+00,,1.4,,,,,,,,,,,,,,,,,
7.03947776,50.75589006,0,0,558,107.3,2020/12/13 15:37:45+00,,1.46,,,,,,,,,,,,,,,,,
7.03948803,50.75590176,0,0,559,107.79,2020/12/13 15:37:46+00,,1.51,,,,,,,,,,,,,,,,,
7.0394962,50.75591284,0,0,560,107.958,2020/12/13 15:37:47+00,,1.39,,,,,,,,,,,,,,,,,
7.03950636,50.75592409,0,0,561,107.523,2020/12/13 15:37:48+00,,1.48,,,,,,,,,,,,,,,,,
7.03951952,50.75593453,0,0,562,107.429,2020/12/13 15:37:49+00,,1.54,,,,,,,,,,,,,,,,,
7.03953173,50.75594359,0,0,563,107.428,2020/12/13 15:37:50+00,,1.39,,,,,,,,,,,,,,,,,
7.03954832,50.75595206,0,0,564,107.343,2020/12/13 15:37:51+00,,1.41,,,,,,,,,,,,,,,,,
7.03956209,50.75596348,0,0,565,107.887,2020/12/13 15:37:52+00,,1.38,,,,,,,,,,,,,,,,,
7.03957844,50.75597317,0,0,566,107.868,2020/12/13 15:37:53+00,,1.42,,,,,,,,,,,,,,,,,
7.03959725,50.75598275,0,0,567,108.035,2020/12/13 15:37:54+00,,1.45,,,,,,,,,,,,,,,,,
7.03961904,50.75598963,0,0,568,108.022,2020/12/13 15:37:55+00,,1.51,,,,,,,,,,,,,,,,,
7.03963655,50.75599979,0,0,569,108.538,2020/12/13 15:37:56+00,,1.53,,,,,,,,,,,,,,,,,
7.03965249,50.75600769,0,0,570,108.146,2020/12/13 15:37:57+00,,1.43,,,,,,,,,,,,,,,,,
7.03966931,50.75601532,0,0,571,108.145,2020/12/13 15:37:58+00,,1.51,,,,,,,,,,,,,,,,,
7.03968596,50.75602195,0,0,572,108.091,2020/12/13 15:37:59+00,,1.48,,,,,,,,,,,,,,,,,
7.03970549,50.75602774,0,0,573,109.306,2020/12/13 15:38:00+00,,1.62,,,,,,,,,,,,,,,,,
7.03972405,50.75603371,0,0,574,109.669,2020/12/13 15:38:01+00,,1.5,,,,,,,,,,,,,,,,,
7.03974461,50.75603541,0,0,575,109.157,2020/12/13 15:38:02+00,,1.47,,,,,,,,,,,,,,,,,
7.0397639,50.7560337,0,0,576,108.759,2020/12/13 15:38:03+00,,1.52,,,,,,,,,,,,,,,,,
7.0397847,50.75603092,0,0,577,109.013,2020/12/13 15:38:04+00,,1.5,,,,,,,,,,,,,,,,,
7.0398053,50.75603581,0,0,578,108.763,2020/12/13 15:38:05+00,,1.54,,,,,,,,,,,,,,,,,
7.03982156,50.75604646,0,0,579,109.369,2020/12/13 15:38:06+00,,1.22,,,,,,,,,,,,,,,,,
7.0398438,50.75605282,0,0,580,109.986,2020/12/13 15:38:07+00,,1.56,,,,,,,,,,,,,,,,,
7.03986554,50.75605833,0,0,581,109.239,2020/12/13 15:38:08+00,,1.4,,,,,,,,,,,,,,,,,
7.03988701,50.75606257,0,0,582,109.152,2020/12/13 15:38:09+00,,1.48,,,,,,,,,,,,,,,,,
7.0399136,50.75606887,0,0,583,109.093,2020/12/13 15:38:10+00,,1.47,,,,,,,,,,,,,,,,,
7.03993845,50.75607719,0,0,584,109.621,2020/12/13 15:38:11+00,,1.53,,,,,,,,,,,,,,,,,
7.03996122,50.75608503,0,0,585,108.695,2020/12/13 15:38:12+00,,1.5,,,,,,,,,,,,,,,,,
7.03998331,50.75608937,0,0,586,108.371,2020/12/13 15:38:13+00,,1.51,,,,,,,,,,,,,,,,,
7.04000596,50.75609306,0,0,587,107.678,2020/12/13 15:38:14+00,,1.58,,,,,,,,,,,,,,,,,
7.04002706,50.75609847,0,0,588,106.867,2020/12/13 15:38:15+00,,1.51,,,,,,,,,,,,,,,,,
7.04004577,50.75610593,0,0,589,106.88,2020/12/13 15:38:16+00,,1.53,,,,,,,,,,,,,,,,,
7.04006283,50.75611352,0,0,590,106.951,2020/12/13 15:38:17+00,,1.43,,,,,,,,,,,,,,,,,
7.04008105,50.75612264,0,0,591,106.887,2020/12/13 15:38:18+00,,1.51,,,,,,,,,,,,,,,,,
7.04010038,50.75613137,0,0,592,107.471,2020/12/13 15:38:19+00,,1.55,,,,,,,,,,,,,,,,,
7.04011897,50.75613814,0,0,593,107.414,2020/12/13 15:38:20+00,,1.49,,,,,,,,,,,,,,,,,
7.04014163,50.75614566,0,0,594,107.9,2020/12/13 15:38:21+00,,1.54,,,,,,,,,,,,,,,,,
7.04016078,50.75615426,0,0,595,108.059,2020/12/13 15:38:22+00,,1.5,,,,,,,,,,,,,,,,,
7.04018192,50.75616261,0,0,596,107.689,2020/12/13 15:38:23+00,,1.59,,,,,,,,,,,,,,,,,
7.0402027,50.75617077,0,0,597,107.384,2020/12/13 15:38:24+00,,1.54,,,,,,,,,,,,,,,,,
7.04022438,50.75617889,0,0,598,107.609,2020/12/13 15:38:25+00,,1.65,,,,,,,,,,,,,,,,,
7.04024168,50.75618856,0,0,599,107.101,2020/12/13 15:38:26+00,,1.53,,,,,,,,,,,,,,,,,
7.04025615,50.7562001,0,0,600,106.848,2020/12/13 15:38:27+00,,1.52,,,,,,,,,,,,,,,,,
7.04027244,50.75621031,0,0,601,106.333,2020/12/13 15:38:28+00,,1.57,,,,,,,,,,,,,,,,,
7.040289,50.75622203,0,0,602,107.423,2020/12/13 15:38:29+00,,1.52,,,,,,,,,,,,,,,,,
7.04030426,50.75623415,0,0,603,107.938,2020/12/13 15:38:30+00,,1.49,,,,,,,,,,,,,,,,,
7.04032011,50.7562452,0,0,604,108.876,2020/12/13 15:38:31+00,,1.54,,,,,,,,,,,,,,,,,
7.0403405,50.75625715,0,0,605,108.905,2020/12/13 15:38:32+00,,1.71,,,,,,,,,,,,,,,,,
7.0403572,50.75626857,0,0,606,108.708,2020/12/13 15:38:33+00,,1.59,,,,,,,,,,,,,,,,,
7.04036968,50.75628181,0,0,607,109.103,2020/12/13 15:38:34+00,,1.57,,,,,,,,,,,,,,,,,
7.04038243,50.75629571,0,0,608,108.805,2020/12/13 15:38:35+00,,1.57,,,,,,,,,,,,,,,,,
7.04039758,50.75630903,0,0,609,109.099,2020/12/13 15:38:36+00,,1.53,,,,,,,,,,,,,,,,,
7.04041288,50.75632272,0,0,610,109.228,2020/12/13 15:38:37+00,,1.52,,,,,,,,,,,,,,,,,
7.04042805,50.75633618,0,0,611,109.081,2020/12/13 15:38:38+00,,1.55,,,,,,,,,,,,,,,,,
7.04044397,50.75635022,0,0,612,108.795,2020/12/13 15:38:39+00,,1.62,,,,,,,,,,,,,,,,,
7.04045897,50.75636224,0,0,613,109.037,2020/12/13 15:38:40+00,,1.55,,,,,,,,,,,,,,,,,
7.040471,50.75637428,0,0,614,109.17,2020/12/13 15:38:41+00,,1.52,,,,,,,,,,,,,,,,,
7.0404826,50.7563871,0,0,615,109.327,2020/12/13 15:38:42+00,,1.52,,,,,,,,,,,,,,,,,
7.04049585,50.75639939,0,0,616,109.685,2020/12/13 15:38:43+00,,1.54,,,,,,,,,,,,,,,,,
7.04050915,50.75641256,0,0,617,110.086,2020/12/13 15:38:44+00,,1.57,,,,,,,,,,,,,,,,,
7.0405183,50.75642537,0,0,618,110.243,2020/12/13 15:38:45+00,,1.53,,,,,,,,,,,,,,,,,
7.04052757,50.75643878,0,0,619,110.409,2020/12/13 15:38:46+00,,1.52,,,,,,,,,,,,,,,,,
7.04053675,50.75645278,0,0,620,110.191,2020/12/13 15:38:47+00,,1.57,,,,,,,,,,,,,,,,,
7.04054421,50.75646619,0,0,621,110.554,2020/12/13 15:38:48+00,,1.55,,,,,,,,,,,,,,,,,
7.04054956,50.75647989,0,0,622,110.515,2020/12/13 15:38:49+00,,1.54,,,,,,,,,,,,,,,,,
7.04055217,50.75649511,0,0,623,109.682,2020/12/13 15:38:50+00,,1.54,,,,,,,,,,,,,,,,,
7.04055401,50.75651006,0,0,624,110.056,2020/12/13 15:38:51+00,,1.54,,,,,,,,,,,,,,,,,
7.04055964,50.75652355,0,0,625,111.139,2020/12/13 15:38:52+00,,1.53,,,,,,,,,,,,,,,,,
7.04056604,50.75653764,0,0,626,111.326,2020/12/13 15:38:53+00,,1.64,,,,,,,,,,,,,,,,,
7.04057093,50.75655563,0,0,627,108.896,2020/12/13 15:38:54+00,,1.48,,,,,,,,,,,,,,,,,
7.04057926,50.75657246,0,0,628,108.208,2020/12/13 15:38:55+00,,1.54,,,,,,,,,,,,,,,,,
7.04058672,50.75658702,0,0,629,107.921,2020/12/13 15:38:56+00,,1.52,,,,,,,,,,,,,,,,,
7.04059115,50.75660071,0,0,630,107.51,2020/12/13 15:38:57+00,,1.56,,,,,,,,,,,,,,,,,
7.04060023,50.75661502,0,0,631,107.795,2020/12/13 15:38:58+00,,1.54,,,,,,,,,,,,,,,,,
7.04060388,50.75662982,0,0,632,108.04,2020/12/13 15:38:59+00,,1.58,,,,,,,,,,,,,,,,,
7.04060595,50.75664543,0,0,633,108.214,2020/12/13 15:39:00+00,,1.55,,,,,,,,,,,,,,,,,
7.04060968,50.75666268,0,0,634,108.768,2020/12/13 15:39:01+00,,1.63,,,,,,,,,,,,,,,,,
7.04061258,50.75667991,0,0,635,109.014,2020/12/13 15:39:02+00,,1.53,,,,,,,,,,,,,,,,,
7.04061782,50.75669714,0,0,636,109.63,2020/12/13 15:39:03+00,,1.57,,,,,,,,,,,,,,,,,
7.04061776,50.75671462,0,0,637,110.102,2020/12/13 15:39:04+00,,1.58,,,,,,,,,,,,,,,,,
7.04061568,50.75673181,0,0,638,110.035,2020/12/13 15:39:05+00,,1.53,,,,,,,,,,,,,,,,,
7.04061297,50.75674854,0,0,639,109.909,2020/12/13 15:39:06+00,,1.51,,,,,,,,,,,,,,,,,
7.04061069,50.75676467,0,0,640,109.77,2020/12/13 15:39:07+00,,1.51,,,,,,,,,,,,,,,,,
7.04060827,50.75677875,0,0,641,109.447,2020/12/13 15:39:08+00,,1.23,,,,,,,,,,,,,,,,,
7.04060591,50.75679467,0,0,642,109.08,2020/12/13 15:39:09+00,,1.51,,,,,,,,,,,,,,,,,
7.04060472,50.75681032,0,0,643,109.523,2020/12/13 15:39:10+00,,1.54,,,,,,,,,,,,,,,,,
7.04060111,50.7568258,0,0,644,109.369,2020/12/13 15:39:11+00,,1.53,,,,,,,,,,,,,,,,,
7.04059736,50.75684164,0,0,645,109.279,2020/12/13 15:39:12+00,,1.55,,,,,,,,,,,,,,,,,
7.04059215,50.75685727,0,0,646,109.209,2020/12/13 15:39:13+00,,1.54,,,,,,,,,,,,,,,,,
7.04058703,50.75687398,0,0,647,109.193,2020/12/13 15:39:14+00,,1.5,,,,,,,,,,,,,,,,,
7.0405816,50.75688996,0,0,648,108.951,2020/12/13 15:39:15+00,,1.42,,,,,,,,,,,,,,,,,
7.04057833,50.75690705,0,0,649,109.788,2020/12/13 15:39:16+00,,1.52,,,,,,,,,,,,,,,,,
7.04057399,50.75692395,0,0,650,109.457,2020/12/13 15:39:17+00,,1.57,,,,,,,,,,,,,,,,,
7.04056963,50.75694005,0,0,651,109.543,2020/12/13 15:39:18+00,,1.52,,,,,,,,,,,,,,,,,
7.04056517,50.75695632,0,0,652,109.426,2020/12/13 15:39:19+00,,1.58,,,,,,,,,,,,,,,,,
7.04056037,50.75697248,0,0,653,109.766,2020/12/13 15:39:20+00,,1.67,,,,,,,,,,,,,,,,,
7.04055475,50.75698738,0,0,654,109.827,2020/12/13 15:39:21+00,,1.46,,,,,,,,,,,,,,,,,
7.04055011,50.75699829,0,0,655,109.532,2020/12/13 15:39:22+00,,1.08,,,,,,,,,,,,,,,,,
7.04054448,50.7570119,0,0,656,109.763,2020/12/13 15:39:23+00,,1.47,,,,,,,,,,,,,,,,,
7.04053565,50.75702444,0,0,657,109.783,2020/12/13 15:39:24+00,,1.41,,,,,,,,,,,,,,,,,
7.04052892,50.75703715,0,0,658,109.808,2020/12/13 15:39:25+00,,1.5,,,,,,,,,,,,,,,,,
7.04052116,50.75705027,0,0,659,109.716,2020/12/13 15:39:26+00,,1.5,,,,,,,,,,,,,,,,,
7.04051352,50.75706452,0,0,660,110.406,2020/12/13 15:39:27+00,,1.67,,,,,,,,,,,,,,,,,
7.04050766,50.75707847,0,0,661,110.464,2020/12/13 15:39:28+00,,1.58,,,,,,,,,,,,,,,,,
7.04049926,50.75709163,0,0,662,110.315,2020/12/13 15:39:29+00,,1.53,,,,,,,,,,,,,,,,,
7.04048888,50.7571041,0,0,663,110.015,2020/12/13 15:39:30+00,,1.57,,,,,,,,,,,,,,,,,
7.04047959,50.75711828,0,0,664,110.231,2020/12/13 15:39:31+00,,1.5,,,,,,,,,,,,,,,,,
7.04046799,50.75713096,0,0,665,110.115,2020/12/13 15:39:32+00,,1.54,,,,,,,,,,,,,,,,,
7.04045865,50.75714378,0,0,666,110.15,2020/12/13 15:39:33+00,,1.51,,,,,,,,,,,,,,,,,
7.04044752,50.75715639,0,0,667,108.096,2020/12/13 15:39:34+00,,1.59,,,,,,,,,,,,,,,,,
7.04043534,50.75716728,0,0,668,109.387,2020/12/13 15:39:35+00,,1.51,,,,,,,,,,,,,,,,,
7.04042199,50.75717898,0,0,669,109.603,2020/12/13 15:39:36+00,,1.49,,,,,,,,,,,,,,,,,
7.04040753,50.75719132,0,0,670,109.402,2020/12/13 15:39:37+00,,1.51,,,,,,,,,,,,,,,,,
7.04039246,50.75720489,0,0,671,110.192,2020/12/13 15:39:38+00,,1.49,,,,,,,,,,,,,,,,,
7.04037362,50.75721724,0,0,672,108.005,2020/12/13 15:39:39+00,,1.52,,,,,,,,,,,,,,,,,
7.04035487,50.75722929,0,0,673,108.909,2020/12/13 15:39:40+00,,1.5,,,,,,,,,,,,,,,,,
7.04033711,50.75724074,0,0,674,109.126,2020/12/13 15:39:41+00,,1.48,,,,,,,,,,,,,,,,,
7.04031887,50.75725388,0,0,675,109.529,2020/12/13 15:39:42+00,,1.57,,,,,,,,,,,,,,,,,
7.04030018,50.7572651,0,0,676,109.637,2020/12/13 15:39:43+00,,1.45,,,,,,,,,,,,,,,,,
7.0402817,50.75727692,0,0,677,109.736,2020/12/13 15:39:44+00,,1.47,,,,,,,,,,,,,,,,,
7.04026604,50.75728943,0,0,678,110.046,2020/12/13 15:39:45+00,,1.48,,,,,,,,,,,,,,,,,
7.04024997,50.75730102,0,0,679,110.266,2020/12/13 15:39:46+00,,1.52,,,,,,,,,,,,,,,,,
7.04023459,50.75731017,0,0,680,110.165,2020/12/13 15:39:47+00,,1.47,,,,,,,,,,,,,,,,,
7.04021516,50.75731841,0,0,681,109.983,2020/12/13 15:39:48+00,,1.6,,,,,,,,,,,,,,,,,
7.04019484,50.75732447,0,0,682,110.116,2020/12/13 15:39:49+00,,1.55,,,,,,,,,,,,,,,,,
7.04017852,50.75733232,0,0,683,109.26,2020/12/13 15:39:50+00,,1.43,,,,,,,,,,,,,,,,,
7.04015991,50.75734105,0,0,684,109.078,2020/12/13 15:39:51+00,,1.45,,,,,,,,,,,,,,,,,
7.04014162,50.75735083,0,0,685,108.972,2020/12/13 15:39:52+00,,1.51,,,,,,,,,,,,,,,,,
7.04012693,50.75736119,0,0,686,108.688,2020/12/13 15:39:53+00,,1.46,,,,,,,,,,,,,,,,,
7.04011096,50.75737275,0,0,687,108.58,2020/12/13 15:39:54+00,,1.48,,,,,,,,,,,,,,,,,
7.0400943,50.75738416,0,0,688,108.8,2020/12/13 15:39:55+00,,1.53,,,,,,,,,,,,,,,,,
7.04007288,50.75739265,0,0,689,108.849,2020/12/13 15:39:56+00,,1.53,,,,,,,,,,,,,,,,,
7.04004934,50.7573997,0,0,690,108.101,2020/12/13 15:39:57+00,,1.5,,,,,,,,,,,,,,,,,
7.04002743,50.75740558,0,0,691,108.505,2020/12/13 15:39:58+00,,1.5,,,,,,,,,,,,,,,,,
7.04000549,50.75741195,0,0,692,108.718,2020/12/13 15:39:59+00,,1.53,,,,,,,,,,,,,,,,,
7.03998525,50.75741805,0,0,693,108.088,2020/12/13 15:40:00+00,,1.46,,,,,,,,,,,,,,,,,
7.03996302,50.75742365,0,0,694,107.918,2020/12/13 15:40:01+00,,1.5,,,,,,,,,,,,,,,,,
7.03993807,50.75742718,0,0,695,107.654,2020/12/13 15:40:02+00,,1.54,,,,,,,,,,,,,,,,,
7.03991708,50.75743463,0,0,696,107.948,2020/12/13 15:40:03+00,,1.49,,,,,,,,,,,,,,,,,
7.03989978,50.75744216,0,0,697,106.38,2020/12/13 15:40:04+00,,1.48,,,,,,,,,,,,,,,,,
7.03987735,50.7574481,0,0,698,106.795,2020/12/13 15:40:05+00,,1.55,,,,,,,,,,,,,,,,,
7.03985808,50.75745505,0,0,699,107.658,2020/12/13 15:40:06+00,,1.48,,,,,,,,,,,,,,,,,
7.03983961,50.7574618,0,0,700,108.025,2020/12/13 15:40:07+00,,1.52,,,,,,,,,,,,,,,,,
7.03982269,50.75747011,0,0,701,108.263,2020/12/13 15:40:08+00,,1.51,,,,,,,,,,,,,,,,,
7.03980154,50.75747591,0,0,702,108.407,2020/12/13 15:40:09+00,,1.63,,,,,,,,,,,,,,,,,
